_id,_form_id,refrigerator_id,model_row_id,tracking_id,year,working_status,reason_not_working,utilization,voltage_regulator,power_source,facility_row_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,_row_etag,_filter_type,_filter_value
R837,,R837,M51,2250139,2003,functioning,not_applicable,in_use,unknown,unknown,H808,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R838,,R838,M61,9420753,2010,functioning,not_applicable,in_use,unknown,electricity,H809,,,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R839,,R839,M8,2205047,1997,functioning,not_applicable,in_use,unknown,electricity,H407,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R840,,R840,M11,20011901982,2003,functioning,not_applicable,in_use,unknown,electricity,H407,,,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R841,,R841,M5,52611857,2008,functioning,no_finance,in_use,unknown,solar,H407,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R842,,R842,M58,9401236,2010,unservicable,not_applicable,in_store_for_allocation,unknown,unknown,H407,,,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R843,,R843,M11,20011901927,2003,functioning,not_applicable,in_use,unknown,electricity,H408,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R844,,R844,M58,9401282,2010,functioning,not_applicable,in_use,unknown,unknown,H410,,,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R845,,R845,M34,9431991,2010,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H410,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R846,,R846,M52,E385M,2004,unservicable,not_applicable,not_in_use,unknown,unknown,H411,,,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R847,,R847,M11,20011901946,1998,functioning,not_applicable,in_use,unknown,electricity,H412,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R848,,R848,M52,22400033,1997,functioning,not_applicable,in_use,unknown,unknown,H413,,,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R849,,R849,M31,3275,2001,unservicable,dead,not_in_use,unknown,unknown,H414,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R850,,R850,M11,20011901933,1996,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H414,,,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R851,,R851,M67,98130047,1998,functioning,not_applicable,in_use,unknown,electricity,H414,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R852,,R852,M65,90000,1998,unservicable,dead,not_in_use,unknown,electricity,H414,,,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R853,,R853,M19,88091400,1990,functioning,not_applicable,in_use,unknown,electricity,H414,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R854,,R854,M19,48000,1992,unservicable,dead,not_in_use,unknown,electricity,H414,,,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R855,,R855,M49,328A50079,2003,functioning,not_applicable,in_use,unknown,solar,H409,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R856,,R856,M58,2212094,2010,functioning,not_applicable,in_use,unknown,unknown,H415,,,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R857,,R857,M11,3265,1997,functioning,not_applicable,in_use,unknown,electricity,H416,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R858,,R858,M49,328A50048,2008,awaiting_repair,needs_spare_parts,in_use,unknown,solar,H417,,,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R859,,R859,M8,2205040,2005,functioning,not_applicable,in_use,unknown,electricity,H560,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R860,,R860,M11,20011901980,2003,functioning,not_applicable,in_use,unknown,electricity,H560,,,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R861,,R861,M8,2215044,2005,functioning,not_applicable,in_use,unknown,electricity,H560,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R862,,R862,M19,4400033,1990,unservicable,dead,not_in_use,unknown,electricity,H560,,,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R863,,R863,M58,2212108,2002,unservicable,dead,not_in_use,unknown,unknown,H560,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R864,,R864,M51,33700037,2004,unservicable,dead,not_in_use,unknown,unknown,H560,,,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R865,,R865,M11,20011901955,2003,unservicable,dead,not_in_use,unknown,electricity,H560,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R866,,R866,M52,80700002,2005,unservicable,dead,not_in_use,unknown,unknown,H560,,,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R867,,R867,M19,MJ001,1992,functioning,no_fuel,in_use,unknown,electricity,H561,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R868,,R868,M51,470073,2000,functioning,not_applicable,in_use,unknown,unknown,H562,,,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R869,,R869,M61,9401280,2011,unservicable,no_fuel,in_store_for_allocation,unknown,electricity,H563,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R870,,R870,M61,9401222,2011,functioning,not_applicable,in_use,unknown,electricity,H564,,,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R871,,R871,M57,3248,2001,functioning,no_fuel,in_use,unknown,unknown,H565,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R872,,R872,M51,22500088,2008,functioning,not_applicable,in_use,unknown,unknown,H566,,,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R873,,R873,M49,328A50084,2006,unservicable,needs_spare_parts,not_in_use,unknown,solar,H566,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R874,,R874,M19,12754AF2502328B,2006,functioning,not_applicable,in_use,unknown,electricity,H567,,,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R875,,R875,M61,2212130,2001,functioning,not_applicable,in_store_for_allocation,unknown,electricity,H567,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R876,,R876,M54,80200013,2002,awaiting_repair,not_applicable,in_use,unknown,unknown,H568,,,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R877,,R877,M31,3210,1999,unservicable,dead,not_in_use,unknown,unknown,H568,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R878,,R878,M31,3338,2001,functioning,not_applicable,in_use,unknown,unknown,H569,,,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R879,,R879,M51,22500177,2006,functioning,not_applicable,in_use,unknown,unknown,H570,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R880,,R880,M61,9401235,2010,functioning,not_applicable,in_use,unknown,electricity,H571,,,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R881,,R881,M11,20011901930,2008,functioning,not_applicable,in_use,unknown,electricity,H571,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R882,,R882,M49,328A50052,2006,functioning,not_applicable,in_use,unknown,solar,H572,,,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R883,,R883,M51,61000098,1998,unservicable,not_applicable,in_store_for_allocation,unknown,unknown,H572,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R884,,R884,M51,22500039,2004,functioning,not_applicable,in_use,unknown,unknown,H573,,,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R885,,R885,M55,9406313,2010,functioning,not_applicable,in_use,unknown,unknown,H574,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R886,,R886,M49,328A500055,2003,unservicable,dead,not_in_use,unknown,solar,H575,,,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R887,,R887,M55,2212127,2010,functioning,not_applicable,in_use,unknown,unknown,H576,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R888,,R888,M51,2000194,2002,functioning,not_applicable,in_use,unknown,unknown,H577,,,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R889,,R889,M34,9411750,2011,functioning,not_applicable,in_use,unknown,electricity,H578,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R890,,R890,M55,9420814,2010,functioning,not_applicable,in_use,unknown,unknown,H579,,,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R891,,R891,M55,9410775,2011,functioning,not_applicable,in_use,unknown,unknown,H580,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R892,,R892,M51,61000152,1991,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H580,,,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R893,,R893,M49,328A50058,2005,unservicable,no_finance,not_in_use,unknown,solar,H580,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R894,,R894,M55,2212081,2005,functioning,not_applicable,in_use,unknown,unknown,H581,,,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R895,,R895,M19,1400054,2010,functioning,not_applicable,in_use,unknown,electricity,H582,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R896,,R896,M19,MJ005,2009,functioning,not_applicable,in_use,unknown,electricity,H583,,,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R897,,R897,M49,2000119031,2005,unservicable,needs_spare_parts,not_in_use,unknown,solar,H583,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R898,,R898,M58,941077,2010,functioning,not_applicable,in_use,unknown,unknown,H584,,,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R899,,R899,M31,32951031,2001,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H584,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R900,,R900,M51,22500140,2001,functioning,not_applicable,in_use,unknown,unknown,H585,,,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R901,,R901,M39,124,1991,unservicable,needs_spare_parts,not_in_use,unknown,solar,H585,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R902,,R902,M19,1409,1992,functioning,not_applicable,in_use,unknown,electricity,H575,,,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R903,,R903,M8,2215059,2005,functioning,not_applicable,in_use,unknown,electricity,H161,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R904,,R904,M15,20011902021,2004,functioning,not_applicable,in_use,unknown,electricity,H161,,,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R905,,R905,M15,20011901924,2004,functioning,not_applicable,in_use,unknown,electricity,H161,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R906,,R906,M65,91032491,2000,functioning,not_applicable,in_use,unknown,electricity,H161,,,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R907,,R907,M15,3613818,2005,functioning,not_applicable,in_use,unknown,electricity,H161,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R908,,R908,M8,2215046,2005,unservicable,no_finance,not_in_use,unknown,electricity,H161,,,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R909,,R909,M47,9401208,2009,functioning,not_applicable,in_store_for_allocation,unknown,unknown,H161,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R910,,R910,M5,9431948,2009,functioning,not_applicable,in_use,unknown,solar,H162,,,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R911,,R911,M19,E003015,2001,functioning,not_applicable,in_use,unknown,electricity,H162,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R912,,R912,M5,9411759,2009,functioning,not_applicable,in_use,unknown,solar,H163,,,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R913,,R913,M67,AE98130028,1998,functioning,not_applicable,in_use,unknown,electricity,H163,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R914,,R914,M11,20011902027,2004,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H163,,,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R915,,R915,M19,LL001,1998,functioning,not_applicable,in_use,unknown,electricity,H164,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R916,,R916,M52,22400068,2006,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H164,,,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R917,,R917,M31,3180,2003,unservicable,needs_spare_parts,not_in_use,unknown,unknown,H164,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R918,,R918,M19,17478,1993,functioning,not_applicable,in_use,unknown,electricity,H165,,,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R919,,R919,M19,3,2009,functioning,not_applicable,in_use,unknown,electricity,H165,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R920,,R920,M51,2200048,2006,functioning,not_applicable,in_use,unknown,unknown,H166,,,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R921,,R921,M25,3237,2007,unservicable,dead,not_in_use,unknown,unknown,H166,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R922,,R922,M19,200260,2003,functioning,not_applicable,in_use,unknown,electricity,H167,,,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R923,,R923,M51,50900029,2003,unservicable,no_finance,not_in_use,unknown,unknown,H167,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R924,,R924,M34,9431950,2010,functioning,not_applicable,in_use,unknown,electricity,H169,,,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R925,,R925,M52,22400064,2000,awaiting_repair,not_applicable,not_in_use,unknown,unknown,H169,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R926,,R926,M11,20011901994,2004,functioning,not_applicable,in_use,unknown,electricity,H169,,,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R927,,R927,M25,3228,2005,unservicable,dead,not_in_use,unknown,unknown,H169,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R928,,R928,M19,922,1991,functioning,not_applicable,in_use,unknown,electricity,H170,,,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R929,,R929,M5,9411757,2000,functioning,not_applicable,in_use,unknown,solar,H171,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R930,,R930,M19,F1K012269,1999,,not_applicable,in_use,unknown,electricity,H171,,,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R931,,R931,M19,6,1999,functioning,not_applicable,in_use,unknown,electricity,H171,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R932,,R932,M19,1687,2004,functioning,not_applicable,in_use,unknown,electricity,H172,,,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R933,,R933,M34,9411744,2010,functioning,not_applicable,in_use,unknown,electricity,H173,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R934,,R934,M19,7,2001,functioning,not_applicable,in_use,unknown,electricity,H173,,,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R935,,R935,M60,1060738,2000,unservicable,dead,not_in_use,unknown,solar,H174,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R936,,R936,M52,22400136,2004,,not_applicable,in_use,unknown,unknown,H174,,,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R937,,R937,M13,LL001,2004,,not_applicable,in_store_for_allocation,unknown,solar,H174,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R938,,R938,M15,20011902012,2004,functioning,not_applicable,in_use,unknown,electricity,H175,,,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R939,,R939,M67,AC98280069,2000,functioning,not_applicable,in_use,unknown,electricity,H175,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R940,,R940,M19,F1KE12637,2009,unservicable,needs_spare_parts,not_in_use,unknown,electricity,H175,,,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R941,,R941,M51,22500184,2006,functioning,not_applicable,in_use,unknown,unknown,H175,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R942,,R942,M49,328A50046,2007,awaiting_repair,needs_spare_parts,in_use,unknown,solar,H176,,,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R943,,R943,M13,IN00467010910103,2003,functioning,not_applicable,in_store_for_allocation,unknown,solar,H176,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R944,,R944,M53,TGT79513,1998,unservicable,dead,not_in_use,unknown,unknown,H177,,,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R945,,R945,M31,3168,2007,unservicable,not_applicable,not_in_use,unknown,unknown,H177,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R946,,R946,M51,2250057,2003,functioning,not_applicable,in_use,unknown,unknown,H177,,,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R947,,R947,M60,3080132,1996,unservicable,not_applicable,not_in_use,unknown,solar,H178,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R948,,R948,M51,4700257,2003,functioning,not_applicable,in_use,unknown,unknown,H178,,,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R949,,R949,M55,9460308,2001,functioning,not_applicable,in_store_for_allocation,unknown,unknown,H179,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R950,,R950,M60,1060736,2000,functioning,not_applicable,in_use,unknown,solar,H179,,,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R951,,R951,M31,3240,2004,unservicable,dead,not_in_use,unknown,unknown,H179,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R952,,R952,M51,22500131,2006,awaiting_repair,not_applicable,in_use,unknown,unknown,H180,,,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R953,,R953,M5,9431938,2010,functioning,not_applicable,in_use,unknown,solar,H181,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R954,,R954,M52,4400132,2001,functioning,not_applicable,in_use,unknown,unknown,H182,,,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R955,,R955,M62,B37852,2003,unservicable,dead,not_in_use,unknown,unknown,H182,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R956,,R956,M5,9411758,2000,functioning,not_applicable,in_use,unknown,solar,H182,,,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
R957,,R957,M25,3232,2000,unservicable,dead,not_in_use,unknown,unknown,H182,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,HIDDEN,
R958,,R958,M67,1168854,2002,functioning,not_applicable,in_use,unknown,electricity,H183,,,2016-07-11T16:01:59.040000000,anonymous,,HIDDEN,
R959,,R959,M19,998075601,1998,functioning,not_applicable,in_use,unknown,electricity,H183,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,HIDDEN,
R960,,R960,M34,3411745,2010,functioning,not_applicable,in_use,unknown,electricity,H184,,,2016-07-11T16:01:59.044000000,anonymous,,HIDDEN,
R961,,R961,M34,9411736,2010,functioning,not_applicable,in_use,unknown,electricity,H185,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,HIDDEN,
R962,,R962,M67,AE98210026,1998,functioning,not_applicable,in_use,unknown,electricity,H186,,,2016-07-11T16:01:59.049000000,anonymous,,HIDDEN,
R963,,R963,M5,PIG038845,2010,functioning,not_applicable,in_use,unknown,solar,H186,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,HIDDEN,
R964,,R964,M51,22000115,2003,functioning,not_applicable,in_use,unknown,unknown,H187,,,2016-07-11T16:01:59.016000000,anonymous,,HIDDEN,
R965,,R965,M52,22400058,2008,functioning,not_applicable,in_use,unknown,unknown,H188,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,HIDDEN,
R966,,R966,M51,10100074,1998,unservicable,dead,not_in_use,unknown,unknown,H188,,,2016-07-11T16:01:59.019000000,anonymous,,HIDDEN,
R967,,R967,M52,22400071,2003,unservicable,needs_spare_parts,in_use,unknown,unknown,H189,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,HIDDEN,
R968,,R968,M34,9411746,2010,functioning,not_applicable,in_use,unknown,electricity,H189,,,2016-07-11T16:01:59.023000000,anonymous,,HIDDEN,
R969,,R969,M19,20103795984,2011,functioning,not_applicable,in_use,unknown,electricity,H189,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,HIDDEN,
R970,,R970,M31,LL001,2006,unservicable,dead,not_in_use,unknown,unknown,H189,,,2016-07-11T16:01:59.027000000,anonymous,,HIDDEN,
R971,,R971,M49,238A50057,2003,functioning,not_applicable,in_use,unknown,solar,H190,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,HIDDEN,
R972,,R972,M19,13,1996,unservicable,not_applicable,in_use,unknown,electricity,H191,,,2016-07-11T16:01:59.031000000,anonymous,,HIDDEN,
R973,,R973,M60,1060740,2000,unservicable,dead,not_in_use,unknown,solar,H191,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,HIDDEN,
