_id,_form_id,facility_id,facility_name,admin_region,Location_accuracy,Location_altitude,Location_latitude,Location_longitude,facility_type,facility_ownership,facility_population,facility_coverage,storage_type,delivery_type,electricity_source,grid_power_availability,gas_availability,kerosene_availability,solar_suitable_climate,solar_suitable_site,climate_zone,vaccine_supply_interval,vaccine_reserve_stock_requirement,vaccine_supply_mode,distance_to_supply,contact_name,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,_row_etag,_filter_type,_filter_value
538,,1018-0028,Luwalika Health Centre,Mangochi,,,-14.23547759,35.46857876,community_hospital,faithbased,19417,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,70,NEVER M. KASAMBALA,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
539,,1018-0029,Chiumbangame Health Centre,Mangochi,,,-14.3163397,35.55442971,health_center,public,11448,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,47,M. KUNGOMO /ROSE NASAMBO,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
540,,1018-0030,Chikole Health Centre,Mangochi,,,-14.41924466,35.38338955,community_hospital,public,8330,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,17,J MAMBO,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
541,,1018-0031,Mwatakata Health Centre,Mangochi,,,-14.75250441,35.11141555,dispensary,public,7136,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,66,GILBART ISSAH,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
542,,1018-0032,Ngatala Health Centre,Mangochi,,,-14.65504941,35.07639708,dispensary,public,14573,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,57,ELLINGTON KADEWERE,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
543,,1018-0033,Mtimabi Health Centre,Mangochi,,,-14.60837321,35.08187848,community_hospital,public,29630,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,45,EMMANUEL NKANGO SAKA,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
544,,1018-0034,Katema Health Centre,Mangochi,,,-14.52304877,35.03701602,community_hospital,faithbased,29588,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,30,PETER SILANJI PHIRI,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
545,,1018-0035,Phililongwe Health Centre,Mangochi,,,-14.58555236,34.89783526,community_hospital,public,20779,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,65,PETER S. KAIPA,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
546,,1018-0036,Chilipa Health Centre,Mangochi,,,-14.70020977,34.9732535,community_hospital,public,31588,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,62,E MWALE/ THANDIWE CHINZINGA,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
547,,1018-0037,Kapale,Mangochi,,,-14.78309423,34.99850072,community_hospital,faithbased,9084,100,delivery,both,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,delivered,74,DAVID MALANGE,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
548,,1018-0038,Chalopa,Mangochi,,,-14.74378114,35.18760753,dispensary,public,18761,100,delivery,both,none,none,not_available,irregular,yes,yes,temperate,4,1,delivered,48,JULIA MASAUKO,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
549,,1018-0039,Assalamu Health Centre,Mangochi,,,-14.54278119,35.19150525,community_hospital,faithbased,9000,100,delivery,none,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,10,EDNA MANJOLO,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
550,,1018-0040,Namiyasi Health Centre,Mangochi,,,-14.36996144,35.19059023,dispensary,public,12585,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,15,MPHATSO THOMAS CHABWERA,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
551,,1018-0041,Chilonga Health,Mangochi,,,-14.46448316,34.87041653,health_center,public,11822,100,delivery,both,none,none,not_available,not_available,yes,yes,temperate,4,1,delivered,100,GLORIA BULEYA,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
552,,1018-0042,Malembo Health Centre,Mangochi,,,-14.23390214,34.82469729,community_hospital,public,24422,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,71,ISHAMAEL TEMBATANI/JOYCE PHIRI,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
553,,1018-0043,Nankhwali Health Centre,Mangochi,,,-14.13244069,34.84405654,community_hospital,public,9814,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,77,MELINA KAPANDA,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
554,,1018-0044,Nkope Health Centre,Mangochi,,,-14.19474162,35.03860496,community_hospital,faithbased,22531,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,47,STONALD KAPANDAWALE,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
555,,1018-0045,Monkeybay Health Centre,Mangochi,,,-14.08208283,34.91016788,district_hospital,public,30246,10,delivery,both,grid,more_than_16,not_available,not_available,yes,no,temperate,4,1,collected,63,ZACHEUS SOLOMON,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
556,,1018-0046,Koche Health Centre,Mangochi,,,-14.33060625,35.14251645,community_hospital,faithbased,39442,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,20,RHODA KANDU,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
557,,1018-0047,Mpondasi Health Centre,Mangochi,,,-14.45068967,35.24318316,community_hospital,faithbased,18444,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,3,MOFOLO CHILONGA,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
558,,1018-0048,Nankumba Health Centre,Mangochi,,,-14.36275522,34.82322489,community_hospital,public,25233,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,85,I MAUNDE,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
559,,1019-0000,Mulanje District Hospital,Mulanje,,,-16.02290919,35.50682868,central_hospital,public,30908,10,delivery,both,grid,more_than_16,irregular,available,no,yes,temperate,4,1,delivered,85,MC NEVER MWANGO,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
560,,1019-0001,Mulanje District Vaccine Store,Mulanje,,,-16.02290919,35.50682868,regional_vaccine_store,public,543745,100,depot,none,grid,more_than_16,available,available,no,yes,temperate,4,1,collected,89,MC NEVER MWANGO,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
561,,1019-0002,Milonde,Mulanje,,,-16.09970574,35.47757353,community_hospital,public,16722,100,delivery,both,none,none,not_available,irregular,yes,yes,temperate,4,1,both,16,CHARLES MALEMBA,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
562,,1019-0003,Mpala,Mulanje,,,-16.14115446,35.52411552,community_hospital,public,24386,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,14,CHRISTOPHER CHIWANDA,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
563,,1019-0004,Mimosa Dispensary,Mulanje,,,-16.08309619,35.61168529,health_center,public,24976,100,delivery,both,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,collected,15,AMES KAUNDA,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
564,,1019-0005,Rou Estate Dispensary,Mulanje,,,-16.087063,35.66424001,community_hospital,private,1640,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,24,ON MAFERAWYS,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
565,,1019-0006,Namasalima Healt Centre,Mulanje,,,-16.07765716,35.71478221,community_hospital,faithbased,21285,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,20,IKELO,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
566,,1019-0007,Muloza Health Centre,Mulanje,,,-16.05985583,35.76136311,community_hospital,public,43604,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,collected,32,FREDSON PINDANI,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
567,,1019-0008,Chisambo Dispensary,Mulanje,,,-16.0382418,35.70629046,community_hospital,private,1560,100,delivery,static,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,collected,68,MOSES NGAMAME,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
568,,1019-0009,Naphimba,Mulanje,,,-16.03365481,35.67815461,community_hospital,public,16597,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,35,ANDREW MUMBULU,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
569,,1019-0010,Lujeri Tea Estate,Mulanje,,,-16.02576856,35.65429062,community_hospital,private,14000,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,collected,25,HUSSEIN ASIMA,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
570,,1019-0011,Chambe Health Centre,Mulanje,,,-15.90049312,35.48966137,community_hospital,public,45000,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,14,EDSON MLETSENI,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
571,,1019-0012,Kambenje Health Centre,Mulanje,,,-15.85047764,35.56310431,community_hospital,public,18596,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,collected,28,PATRICK KALONGONDA,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
572,,1019-0013,Mulomba Mealth Centre,Mulanje,,,-15.76278759,35.49227482,community_hospital,public,21019,100,delivery,both,none,none,not_available,not_available,no,yes,temperate,4,1,delivered,65,JONAS CHIMERA,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
573,,1019-0014,Kamwendo Health Post,Mulanje,,,-15.67226843,35.47604975,dispensary,public,35141,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,80,JOHNMWANGONDE,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
574,,1019-0015,Nkomaula Health Centre,Mulanje,,,-15.7183401,35.3660136,community_hospital,public,18492,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,60,CLEFTON LAMANI,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
575,,1019-0016,Namphungo Health Centre,Mulanje,,,-15.80149167,35.34828822,community_hospital,public,34461,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,40,LASTON SAMBANISO,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
576,,1019-0017,Namulenga Health Centre,Mulanje,,,-15.86290409,35.32663494,community_hospital,faithbased,8820,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,5,1,both,26,EVANCE MALONJE,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
577,,1019-0018,Thuchila Health Centre,Mulanje,,,-15.91640985,35.36104624,community_hospital,public,35401,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,both,17,OSCAR STONKEN,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
578,,1019-0019,Chonde Health Centre,Mulanje,,,-15.99455584,35.32266085,community_hospital,public,42814,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,39,LIZZIE MUMBA,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
579,,1019-0020,Mbiza Health Centre,Mulanje,,,-16.09007748,35.34539058,community_hospital,public,35250,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,both,28,MCHONEY KULISEMBA,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
580,,1019-0021,Chinyama Health Centre,Mulanje,,,-16.15390597,35.34007544,community_hospital,public,22834,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,40,KATOWA KAYANGE,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
581,,1019-0022,Dzenje Maternity,Mulanje,,,-16.11431366,35.40480135,health_post,public,5811,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,both,38,STEPHEN NAZOMBE,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
582,,1019-0023,Thembe Dispensary,Mulanje,,,-16.08467893,35.43315659,community_hospital,faithbased,13675,100,delivery,both,none,none,not_available,irregular,yes,yes,temperate,8,1,both,20,ISHMAEL MATOLA,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
583,,1019-0024,Mulanje Mission Hospital,Mulanje,,,-16.01816572,35.46403951,rural_hospital,faithbased,49296,10,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,both,7,MINUS MPHANDO,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
584,,1019-0025,Chisitu Dispensary,Mulanje,,,-15.99835962,35.43199663,health_center,public,2498,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,10,JANE MWAFULIRWA,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
585,,1019-0026,Bondo Health Centre,Mulanje,,,-16.03997538,35.61319606,community_hospital,public,22324,100,delivery,both,none,none,not_available,irregular,yes,yes,temperate,4,1,both,17,ODGERS NYIRENDA,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
586,,1020-0000,Phalombe District Hospital,Phalombe,,,-15.80621884,35.6487303,central_hospital,public,25931,10,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,collected,0.5,CHRISSIE HAPALA,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
587,,1020-0001,Phalombe Dho Vaccine Store,Phalombe,,,-15.80333461,35.64748933,regional_vaccine_store,public,343269,100,depot,none,grid,more_than_16,unknown,available,yes,yes,temperate,4,1,collected,100,P M CHIWAYA,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
588,,1020-0002,Holy Family Hospital,Phalombe,,,-15.82494053,35.61841841,community_hospital,faithbased,29329,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,collected,5,"M CHIN""GANDA",default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
589,,1020-0003,Sukasanje,Phalombe,,,-15.9302897,35.76565982,community_hospital,faithbased,11269,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,50,AARON KADZUWA,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
590,,1020-0004,Nkhulambe Health Centre,Phalombe,,,-15.85791335,35.7513277,community_hospital,public,17149,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,36,H E KUMBANGA,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
591,,1020-0005,Mulungu Alinafe,Phalombe,,,-15.85703154,35.81568673,dispensary,public,9875,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,47,CHRISTOPHER CHISAWO,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
592,,1020-0006,Nambiti Health Post,Phalombe,,,-42.83688435,36.62302615,dispensary,public,12132,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,35,JONATHAN KANDIERO,default,COMPLETE,2016-07-11T16:01:59.044000000,anonymous,,,
593,,1020-0007,Chilinga Maternity,Phalombe,,,-15.77220936,35.76508201,community_hospital,public,11080,100,delivery,both,grid,fewer_than_4,not_available,not_available,yes,yes,temperate,4,1,delivered,30,HANNA SIMALE,default,COMPLETE,2016-07-11T16:01:59.047000000,anonymous,,,
594,,1020-0008,Nazombe Health Centre,Phalombe,,,-15.75256652,35.77778803,community_hospital,public,16986,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,24,LIDIA KASONGA,default,COMPLETE,2016-07-11T16:01:59.049000000,anonymous,,,
595,,1020-0009,Nambazo Health Centre,Phalombe,,,-15.55683139,35.81924953,community_hospital,public,38236,100,delivery,both,none,none,not_available,unknown,yes,yes,temperate,4,1,delivered,43,ENERST MPEKETULA,default,COMPLETE,2016-07-11T16:01:59.051000000,anonymous,,,
596,,1020-0010,Migowi Health Centre,Phalombe,,,-15.71941895,35.68561252,community_hospital,public,21504,100,delivery,both,grid,more_than_16,not_available,not_available,yes,yes,temperate,4,1,delivered,9,FREZER NAMIZOMBE,default,COMPLETE,2016-07-11T16:01:59.016000000,anonymous,,,
597,,1020-0011,Kalinde Health Centre,Phalombe,,,-15.67195035,35.72833111,community_hospital,public,30098,100,delivery,both,none,none,not_available,not_available,yes,yes,temperate,4,1,delivered,19,M THOMAS,default,COMPLETE,2016-07-11T16:01:59.017000000,anonymous,,,
598,,1020-0012,Waluma Health Post,Phalombe,,,-15.77087971,35.55087086,dispensary,public,21420,100,delivery,both,none,none,not_available,irregular,yes,yes,temperate,4,1,delivered,17,PETER CHOSADZIWA,default,COMPLETE,2016-07-11T16:01:59.019000000,anonymous,,,
599,,1020-0013,Mpasa Health Centre,Phalombe,,,-15.75794483,35.61179332,community_hospital,public,31229,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,7,WONDERFUL NJEWA,default,COMPLETE,2016-07-11T16:01:59.022000000,anonymous,,,
600,,1020-0014,Mwanga Health Centre,Phalombe,,,-15.64622334,35.53231503,community_hospital,faithbased,18573,100,delivery,both,none,none,not_available,not_available,yes,yes,temperate,4,1,delivered,30,EVANCE NAMITHALA,default,COMPLETE,2016-07-11T16:01:59.023000000,anonymous,,,
601,,1020-0015,Nkhwayi Health Centre,Phalombe,,,-15.61457491,35.62805976,community_hospital,public,29275,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,24,JOSAYA NDINI,default,COMPLETE,2016-07-11T16:01:59.025000000,anonymous,,,
602,,1020-0016,Chitekesa Health Centre,Phalombe,,,-15.55191119,35.57260474,community_hospital,public,32762,100,delivery,both,none,none,not_available,not_available,yes,yes,temperate,4,1,delivered,37,ANNIE MISOMALI,default,COMPLETE,2016-07-11T16:01:59.027000000,anonymous,,,
603,,1021-0000,Zomba Central Hospital,Zomba,,,-15.39890498,35.3133808,district_vaccine_store,public,59448,10,delivery,static,grid,fewer_than_4,not_available,not_available,yes,yes,temperate,4,1,collected,0.1,RUTH MMANGA,default,COMPLETE,2016-07-11T16:01:59.029000000,anonymous,,,
604,,1021-0001,Zomba Dho,Zomba,,,-15.40093946,35.31321704,regional_vaccine_store,public,722134,100,depot,none,grid,more_than_16,available,available,yes,yes,temperate,4,1,collected,32,L PHIRI,default,COMPLETE,2016-07-11T16:01:59.031000000,anonymous,,,
605,,1021-0002,Zomba Dho Facility,Zomba,,,-15.40093946,35.31321704,central_hospital,public,38381,10,delivery,none,grid,8_to_16,not_available,not_available,yes,yes,temperate,4,1,collected,0,RUTH MMANGA,default,COMPLETE,2016-07-11T16:01:59.033000000,anonymous,,,
606,,1021-0003,Cobbe Barracks,Zomba,,,-15.39108768,35.30491333,rural_hospital,private,4963,10,delivery,static,grid,more_than_16,not_available,not_available,no,yes,temperate,4,1,delivered,3,KISSA KADALUKA,default,COMPLETE,2016-07-11T16:01:59.035000000,anonymous,,,
607,,1021-0004,Mmambo Health Centre,Zomba,,,-15.26275247,35.15962027,community_hospital,public,18400,100,delivery,both,none,none,not_available,available,yes,yes,temperate,4,1,delivered,35,JULIUS GULANI,default,COMPLETE,2016-07-11T16:01:59.040000000,anonymous,,,
608,,1021-0005,Nkasala Health Centre,Zomba,,,-15.32774345,35.21685484,community_hospital,public,17742,100,delivery,both,grid,fewer_than_4,not_available,not_available,yes,yes,temperate,4,1,delivered,20,PEASON GONDWE,default,COMPLETE,2016-07-11T16:01:59.042000000,anonymous,,,
