_conflict_type,_default_access,_form_id,_group_modify,_group_privileged,_group_read_only,_id,_locale,_row_etag,_row_owner,_savepoint_creator,_savepoint_timestamp,_savepoint_type,_sync_state,facility_row_id,functional_status,maintenance_priority,model_row_id,power_source,reason_not_working,refrigerator_id,tracking_id,utilization,voltage_regulator,year_installed
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R910,default,uuid:f96fff55-ec4e-4a19-b37d-396ac886e2da,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H162,functioning,not_applicable,M5,solar,"[""not_applicable""]",R910,9431948,installed_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R231,default,uuid:4b643baf-f226-4fa1-8adc-bbe8d6a67e02,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H217,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R231,9420745,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R230,default,uuid:6261804b-cfa3-4d27-8a54-1e1519265ac1,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H671,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R230,20011902059,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R228,default,uuid:d5a72733-7bad-45f7-a19e-1f3936f1ca6d,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H671,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R228,20011902060,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R229,default,uuid:25f86a21-f5e5-4be9-aeec-9298c7f18122,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H671,functioning,not_applicable,M8,electricity,"[""not_applicable""]",R229,2215049,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R226,default,uuid:94c27a60-3bac-4cfd-9e03-b52bfe528a59,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H671,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R226,20011902043,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R227,default,uuid:5a082a0d-ce04-4c07-9822-5bbc0dd690af,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H671,functioning,not_applicable,M67,electricity,"[""not_applicable""]",R227,AE98270178,installed_in_use,unknown,2005
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R224,default,uuid:a22cde48-38f6-43c6-bfef-a17c678a9e32,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H669,functioning,not_applicable,M5,solar,"[""not_applicable""]",R224,9431915,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R225,default,uuid:245efca8-61b9-4c48-8540-f99771f0b106,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H670,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R225,BT009,installed_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R222,default,uuid:4d2c5c3d-37d2-49a5-bc06-c3c585c44e8b,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H668,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R222,22500048,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R223,default,uuid:4d46cfd2-a91e-4ea6-bc61-6afe990254db,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H669,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R223,71600006,not_installed_waiting_for_installation,unknown,2005
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R946,default,uuid:101f81e7-fc3d-4518-94a8-a90c4552fffa,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H177,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R946,2250057,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R945,default,uuid:a8c9a67a-8ce1-4e00-9bb8-ea8a67f15e10,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H177,not_functioning,not_applicable,M31,unknown,"[""not_applicable""]",R945,3168,installed_not_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R948,default,uuid:28769444-8600-40dd-b48c-7bf5d1c9e80c,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H178,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R948,4700257,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R947,default,uuid:5e3b2cbd-93b9-4edb-adcf-1d2fbf02c51c,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H178,not_functioning,not_applicable,M60,solar,"[""not_applicable""]",R947,3080132,installed_not_in_use,unknown,2002
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R949,default,uuid:1436ed3f-8aef-4691-b331-30348d34d9eb,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H179,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R949,9460308,not_installed_waiting_for_installation,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R940,default,uuid:6721f7bc-98a5-445d-ba67-b992ca01fec4,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H175,not_functioning,medium,M19,electricity,"[""needs_spare_parts""]",R940,F1KE12637,installed_not_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R942,default,uuid:03c132dd-3207-42f6-924b-ce286a65069b,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H176,not_functioning,medium,M49,solar,"[""needs_spare_parts""]",R942,328A50046,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R941,default,uuid:cc2596ab-7c82-4048-b14e-5aa57b64a0d5,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H175,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R941,22500184,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R944,default,uuid:34779578-ca76-4c47-890e-408f82a23241,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H177,not_functioning,high,M53,unknown,"[""lack_of_power""]",R944,TGT79513,installed_not_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R943,default,uuid:13aa3f4d-b55b-487d-8512-9d8db7b47481,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H176,functioning,not_applicable,M13,solar,"[""not_applicable""]",R943,IN00467010910103,not_installed_waiting_for_installation,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R937,default,uuid:60bfc9d4-30df-4f72-b8d8-fbb77146887f,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H174,,not_applicable,M13,solar,"[""not_applicable""]",R937,LL001,not_installed_waiting_for_installation,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R936,default,uuid:9152080c-f106-49ea-9a5d-2f748294a0ce,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H174,,not_applicable,M52,unknown,"[""not_applicable""]",R936,22400136,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R935,default,uuid:a7de24e7-a39b-419a-893c-fbe9cf1b449b,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H174,not_functioning,high,M60,solar,"[""lack_of_power""]",R935,1060738,installed_not_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R934,default,uuid:aa41b289-a916-4311-a60a-600d85e4e081,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H173,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R934,7,installed_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R939,default,uuid:d72ce6ec-8cef-4d87-939c-af0ac4ec728e,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H175,functioning,not_applicable,M67,electricity,"[""not_applicable""]",R939,AC98280069,installed_in_use,unknown,2006
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R938,default,uuid:1e70c601-e6ef-4a6d-85e4-6c420e2351c2,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H175,functioning,not_applicable,M15,electricity,"[""not_applicable""]",R938,20011902012,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R933,default,uuid:88cef265-146d-4af2-84df-8b516d01ce01,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H173,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R933,9411744,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R210,default,uuid:54d44953-953f-4c49-ba8a-790b65f08f6e,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H660,not_functioning,not_applicable,M19,electricity,"[""not_applicable""]",R210,61000151,installed_in_use,unknown,1997
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R932,default,uuid:e97f47f4-4298-4b56-ac43-18207c807950,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H172,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R932,1687,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R931,default,uuid:9d2727b6-0107-4059-8553-1ca95386f44c,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H171,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R931,6,installed_in_use,unknown,2005
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R930,default,uuid:6275a8bc-62ab-483d-a929-687dd47ce7a3,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H171,,not_applicable,M19,electricity,"[""not_applicable""]",R930,F1K012269,installed_in_use,unknown,2005
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R202,default,uuid:0fae26aa-b5c3-4e8a-b665-f48d00fb2ff4,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H644,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R202,12514528,installed_in_use,unknown,2001
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R203,default,uuid:bc9cf8aa-a195-42aa-b59e-728dd1a8165d,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H645,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R203,BT001,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R200,default,uuid:42c4a830-6bcd-4cbb-8e62-63e398bf0bc3,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H644,functioning,not_applicable,M37,electricity,"[""not_applicable""]",R200,22120009,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R201,default,uuid:256cf20c-a693-45a3-8e83-b335916ff198,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H644,functioning,not_applicable,M11,electricity,"[""not_applicable""]",R201,2004308920,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R206,default,uuid:7e9dc9b5-1095-4929-a7c1-d1075f92b975,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H657,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R206,225300031,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R207,default,uuid:4e729576-9aa2-4b67-b119-0f02e1dcd80c,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H658,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R207,4700283,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R204,default,uuid:1f147acb-d0a3-4680-aca4-7c7f32abaf40,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H646,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R204,9401305,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R205,default,uuid:755fa246-913f-4b70-8f6a-f7abbe4d1542,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H656,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R205,2212110,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R208,default,uuid:6fbea784-d4fb-4811-98cb-66a53b3d4e78,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H659,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R208,22500044,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_SOUTH_WEST,GROUP_ADMIN,GROUP_REGION_SOUTH,R209,default,uuid:5a53b0ca-cae5-436a-b371-0a9fd31e7be5,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H660,functioning,not_applicable,M5,solar,"[""not_applicable""]",R209,9431916,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R469,default,uuid:e689f053-1503-4d45-b8a7-ce2fb4432411,,anonymous,2016-07-11T16:01:59.033000000,COMPLETE,new_row,H214,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R469,2212059,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R468,default,uuid:63e43573-9ec8-4df1-bd4a-7f5bc8ac6577,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H213,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R468,9411754,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R467,default,uuid:23f9519e-0ff0-4540-a453-4c71d01f5329,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H213,functioning,not_applicable,M18,electricity,"[""not_applicable""]",R467,LL025,installed_in_use,unknown,2013
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R466,default,uuid:10fff479-d3de-4045-8305-e98f381b5822,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H212,not_functioning,high,M61,electricity,"[""lack_of_power""]",R466,2212056,installed_not_in_use,unknown,2008
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R465,default,uuid:931c0f05-f45e-4476-861e-1cc85004e600,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H212,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R465,22400061,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R464,default,uuid:b648e3d7-07c8-4d04-b12e-d8b1e4b70f09,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H211,not_functioning,not_applicable,M51,unknown,"[""not_applicable""]",R464,,installed_not_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R965,default,uuid:7703fcdf-7d6e-4577-90bd-7b47d2baeb31,,anonymous,2016-07-11T16:01:59.017000000,COMPLETE,new_row,H188,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R965,22400058,installed_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R966,default,uuid:a4c24bd9-1ba5-419f-acb2-4475b0f35b99,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H188,not_functioning,high,M51,unknown,"[""lack_of_power""]",R966,10100074,installed_not_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R963,default,uuid:446bf27a-afa3-4293-bb6f-2cd2f8c697e2,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H186,functioning,not_applicable,M5,solar,"[""not_applicable""]",R963,PIG038845,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R964,default,uuid:346c79cd-e852-41eb-95b7-e571b3cb952d,,anonymous,2016-07-11T16:01:59.016000000,COMPLETE,new_row,H187,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R964,22000115,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R961,default,uuid:17b7e23d-eb42-491d-a9d3-02e11b152b2f,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H185,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R961,9411736,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R962,default,uuid:2989d276-f71a-4d74-8bad-8eede2da08ce,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H186,functioning,not_applicable,M67,electricity,"[""not_applicable""]",R962,AE98210026,installed_in_use,unknown,2004
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R960,default,uuid:fe3c42fe-0d82-47f8-b8b9-80dae0a077e7,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H184,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R960,3411745,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R473,default,uuid:969ab075-4348-4154-aefc-a73427484c55,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H637,functioning,not_applicable,M58,unknown,"[""not_applicable""]",R473,2212066,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,R474,default,uuid:aa1f5afb-ac5f-4ede-9acd-1804a193c580,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H638,not_functioning,medium,M37,electricity,"[""needs_spare_parts""]",R474,ZA001,installed_not_in_use,unknown,2003
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R471,default,uuid:c7153448-3ab0-4bfa-bec4-5209d5e6e256,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H216,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R471,22500087,installed_in_use,unknown,2011
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R472,default,uuid:e2670f00-aead-4017-a5ae-940783207e52,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H216,functioning,not_applicable,M60,solar,"[""not_applicable""]",R472,LL028,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R969,default,uuid:6b72b68f-088d-40ad-b68f-4ea2f7d82bb0,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H189,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R969,20103795984,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R470,default,uuid:63e0f618-346a-4194-9696-b532816c0029,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H215,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R470,,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R967,default,uuid:6ffed146-12c5-4071-9966-1f9c40b4443e,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H189,not_functioning,medium,M52,unknown,"[""needs_spare_parts""]",R967,22400071,installed_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R968,default,uuid:d4f427bb-3738-4475-9987-ee50129ee1be,,anonymous,2016-07-11T16:01:59.023000000,COMPLETE,new_row,H189,functioning,not_applicable,M34,electricity,"[""not_applicable""]",R968,9411746,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R458,default,uuid:ae038a48-03a0-4505-9903-33c08517a47d,,anonymous,2016-07-11T16:01:59.049000000,COMPLETE,new_row,H133,not_functioning,high,M57,unknown,"[""lack_of_power""]",R458,3201,installed_not_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R457,default,uuid:e01823b7-f85e-44ad-a25d-f4a8ff13312f,,anonymous,2016-07-11T16:01:59.047000000,COMPLETE,new_row,H133,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R457,9420709,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R459,default,uuid:7f93463a-0087-491c-addd-c7efe01fe5aa,,anonymous,2016-07-11T16:01:59.051000000,COMPLETE,new_row,H209,not_functioning,not_applicable,M51,unknown,"[""not_applicable""]",R459,10100043,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R454,default,uuid:325107f9-0f21-47a3-8f74-ca1aadf80539,,anonymous,2016-07-11T16:01:59.040000000,COMPLETE,new_row,H131,functioning,not_applicable,M55,unknown,"[""not_applicable""]",R454,9420827,installed_not_in_use,unknown,2014
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R453,default,uuid:1a9d16e8-ed88-4205-8fda-76bc857ab5b8,,anonymous,2016-07-11T16:01:59.035000000,COMPLETE,new_row,H131,functioning,not_applicable,M19,electricity,"[""not_applicable""]",R453,3301,installed_in_use,unknown,2010
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R456,default,uuid:82a6abf9-fb80-453c-8dc9-ff4b3f057f4e,,anonymous,2016-07-11T16:01:59.044000000,COMPLETE,new_row,H132,functioning,high,M52,unknown,"[""lack_of_power""]",R456,64800125,installed_not_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R455,default,uuid:f1425363-d687-4552-814a-96131dd40b6b,,anonymous,2016-07-11T16:01:59.042000000,COMPLETE,new_row,H132,functioning,not_applicable,M51,unknown,"[""not_applicable""]",R455,2200212,installed_in_use,unknown,2015
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1000,default,uuid:d23e7dcc-a779-46d2-85f1-edac4e4cd912,,anonymous,2016-07-11T16:01:59.019000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1000,9402080,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R1001,default,uuid:82e2d988-8c62-491e-bb03-c9b4af11d093,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H224,functioning,not_applicable,M30,electricity,"[""not_applicable""]",R1001,9461052,installed_in_use,unknown,2017
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R952,default,uuid:f33b453b-4bbf-4dc2-afc5-c8328e841eef,,anonymous,2016-07-11T16:01:59.025000000,COMPLETE,new_row,H180,not_functioning,not_applicable,M51,unknown,"[""not_applicable""]",R952,22500131,installed_in_use,unknown,2012
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R953,default,uuid:cf16004f-bf3b-4d8a-8c74-48f33897c334,,anonymous,2016-07-11T16:01:59.027000000,COMPLETE,new_row,H181,functioning,not_applicable,M5,solar,"[""not_applicable""]",R953,9431938,installed_in_use,unknown,2016
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R954,default,uuid:807479eb-7b71-4ed2-917c-944f595e8c8f,,anonymous,2016-07-11T16:01:59.029000000,COMPLETE,new_row,H182,functioning,not_applicable,M52,unknown,"[""not_applicable""]",R954,4400132,installed_in_use,unknown,2007
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R955,default,uuid:5345a7d1-1553-494c-bcde-f21850a5b804,,anonymous,2016-07-11T16:01:59.031000000,COMPLETE,new_row,H182,not_functioning,high,M62,unknown,"[""lack_of_power""]",R955,B37852,installed_not_in_use,unknown,2009
,HIDDEN,,GROUP_REGION_CENTRAL_WEST,GROUP_ADMIN,GROUP_REGION_CENTRAL,R950,default,uuid:7ca0d903-c132-441a-bd78-544b762cea25,,anonymous,2016-07-11T16:01:59.022000000,COMPLETE,new_row,H179,functioning,not_applicable,M60,solar,"[""not_applicable""]",R950,1060736,installed_in_use,unknown,2006
