Location_accuracy,Location_altitude,Location_latitude,Location_longitude,_default_access,_group_modify,_group_privileged,_group_read_only,_id,admin_region_id,catchment_population,contact_name,contact_phone_number,contact_title,distance_to_supply,electricity_source,facility_id,facility_name,facility_ownership,facility_type,fuel_availability,grid_power_availability,"immunization_services_offered",number_of_cold_boxes,number_of_fs_cold_boxes,"number_of_fs_vaccine_carriers","number_of_vaccine_carriers",vaccine_supply_interval,vaccine_supply_mode
0.0,0.0,-13.882741,33.29633,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H214,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",19393,"CHECKSFORD MOSES",,,19.0,none,1006-0053,Lemwe,public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.877755,34.36642,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H121,"1c2a050b-a88f-4e76-aacc-185e160a2874",14291,"K.Y. MOYO",,,17.0,none,1004-0016,"Chagunda Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.873554,33.746258,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H184,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",26447,"EDITH LOWE",,,10.0,grid,1006-0023,"Dzenza Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-13.873547,33.80834,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H185,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",40050,"M. KANSONGO",,,6.0,grid,1006-0024,"Daeyang Luke Hospital",faithbased,rural_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-13.867466,33.84969,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H165,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",9000,"BENALITA KAPUSA",,,13.0,grid,1006-0004,"New State House",public,community_hospital,,more_than_16,static,0,0,0,0,4,collected
0.0,0.0,-13.854369,33.928432,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H174,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",70000,"MALISEN KAFUNDU",,,41.0,none,1006-0013,"Chiwamba Health Centre",public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.85201,33.37369,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H215,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",9300,"INESS KACHINGWALI",,,11.0,none,1006-0054,Chilobwe,public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.844191,34.5586,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H120,"1c2a050b-a88f-4e76-aacc-185e160a2874",32757,"MAXWELL CHAPWETEKA",,,23.0,grid,1004-0015,"Maganga Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-13.82296,33.600685,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H179,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",33672,"REX DUDU",,,28.0,none,1006-0018,"Ukwe Health Centre",public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.816695,33.447727,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H182,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",33831,"KAWECHE TJ MATIKITI",,,30.0,grid,1006-0021,"Kabudula Community Hospital",public,district_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-13.800087,32.88633,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H233,"fea5b75d-b205-4ea5-8435-5c7140bb2446",506194,"P.Y.T. MWALWANDA",,,110.0,grid,1007-0007,"Mchinji District Vaccine Store",public,regional_vaccine_store,,more_than_16,none,0,0,0,0,4,collected
0.0,0.0,-13.793287,33.17459,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H243,"fea5b75d-b205-4ea5-8435-5c7140bb2446",26323,"E. KAMUNGOLA",,,25.0,none,1007-0017,"Chioshya Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.7927265,33.53735,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H180,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",33672,"BM MANGANI",,,13.0,none,1006-0019,"Nsanama Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.782147,34.45815,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H114,"1c2a050b-a88f-4e76-aacc-185e160a2874",24772,"E. SAKWATA",,,8.0,none,1004-0009,"Salima Admarc Clinic",public,health_center,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.781308,34.603104,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H118,"1c2a050b-a88f-4e76-aacc-185e160a2874",5650,"M. KAMKWALE",,,20.0,grid,1004-0013,"Mafco Camp Hospital",private,rural_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-13.779701,33.04324,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H244,"fea5b75d-b205-4ea5-8435-5c7140bb2446",37800,,,,24.5,grid,1007-0018,"Kochilira Rural Hospital",public,district_hospital,,fewer_than_4,both,0,0,0,0,4,delivered
0.0,0.0,-13.778899,34.140274,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H24,"6ec6b318-553f-448c-9cf8-905b9090b89e",11315,"CHIKAYIKO BANDA",,,36.0,grid,1000-0023,"Mvera Army",public,health_center,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-13.778774,34.458313,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H115,"1c2a050b-a88f-4e76-aacc-185e160a2874",1880,"TED KAPONDA",,,8.0,grid,1004-0010,"Blm Clinic",private,community_hospital,,more_than_16,static,0,0,0,0,4,both
0.0,0.0,-13.772365,33.639454,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H178,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",33039,"WILLY E. NKHOSA",,,50.0,none,1006-0017,"Ngoni Health Centre",public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.771899,33.36691,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H216,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",25800,"CHARLES MKWAMBA",,,9.0,none,1006-0055,Khongoni,public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.768021,33.8042,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H175,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",77137,"FRACKSON BANDA",,,35.0,grid,1006-0014,"Lumbadzi Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-13.764947,34.01472,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H22,"6ec6b318-553f-448c-9cf8-905b9090b89e",18403,"KENUS MKANDA",,,25.0,none,1000-0021,Chankhungu,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.760027,34.383038,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H108,"1c2a050b-a88f-4e76-aacc-185e160a2874",21624,"COLLINS KAFUNSO",,,7.0,grid,1004-0003,"Kaphatenga Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-13.759322,34.42111,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H105,"1c2a050b-a88f-4e76-aacc-185e160a2874",56153,"VICTOR PHIRI",,,100.0,grid,1004-0000,"Salima Hospital",public,central_hospital,,more_than_16,both,0,0,0,0,1,collected
0.0,0.0,-13.755824,32.99195,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H238,"fea5b75d-b205-4ea5-8435-5c7140bb2446",28487,"P. CHIKHASU",,,16.0,grid,1007-0012,"Ludzi Community Hospital",faithbased,hospital,,fewer_than_4,both,0,0,0,0,4,delivered
0.0,0.0,-13.752497,33.258736,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H227,"fea5b75d-b205-4ea5-8435-5c7140bb2446",4673,"F . NTHANI",,,12.0,none,1007-0001,"Mphanga Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.740637,34.587208,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H119,"1c2a050b-a88f-4e76-aacc-185e160a2874",2000,"ANDREW KANJANGO",,,20.0,grid,1004-0014,"Parachute Clinic",private,rural_hospital,,more_than_16,static,0,0,0,0,5,both
0.0,0.0,-13.738502,34.594543,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H116,"1c2a050b-a88f-4e76-aacc-185e160a2874",14280,"M.B.P. KANOWA",,,20.0,grid,1004-0011,"Baptist Medical Clinic",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-13.736699,34.128193,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H25,"6ec6b318-553f-448c-9cf8-905b9090b89e",17954,"CONNEX MAKIYI",,,38.0,grid,1000-0024,"Mvera Mission",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-13.7338705,33.713306,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H176,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",15427,"MADALITSO CHADEWA",,,60.0,none,1006-0015,Mbangombe,public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.726747,33.457455,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H218,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",57302,"N.P. KAMLOTA",,,13.0,none,1006-0057,Chikowa,public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.72635,34.237198,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H23,"6ec6b318-553f-448c-9cf8-905b9090b89e",18527,"AMOS CHIMZINDA",,,50.0,none,1000-0022,Thonje,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.725606,34.037376,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H21,"6ec6b318-553f-448c-9cf8-905b9090b89e",27925,"BRIGHT KAJAWA",,,15.0,grid,1000-0020,Chezi,private,community_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-13.72146,33.557236,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H177,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",8130,"ITUPATRICK KAMZ",,,21.0,none,1006-0016,"Nambuma Parish",faithbased,hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.712566,35.046257,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H513,"9acab085-65c0-4710-9b11-e40220037e18",35098,"EPHRAIM MITEPA",,,108.0,none,1018-0003,Makanjira,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.710494,34.317368,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H110,"1c2a050b-a88f-4e76-aacc-185e160a2874",8068,MWALILINO,,,22.0,none,1004-0005,"Katawa Health Centre",private,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.706266,33.256718,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H228,"fea5b75d-b205-4ea5-8435-5c7140bb2446",8910,"T. KACHERE",,,14.0,none,1007-0002,"Kazila Health Post",public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.705214,33.137432,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H229,"fea5b75d-b205-4ea5-8435-5c7140bb2446",51636,"C. K. NG'OMA",,,47.0,none,1007-0003,"Mikundi Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.684875,34.916714,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H512,"9acab085-65c0-4710-9b11-e40220037e18",18189,"UMALI AIDI",,,121.0,none,1018-0002,Lulanga,faithbased,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.683522,33.505974,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H206,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",31867,"MAYAMIKO CHIKOTI",,,22.0,none,1006-0045,Ndaula,public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.671287,33.775898,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H19,"6ec6b318-553f-448c-9cf8-905b9090b89e",50553,"DAVID KANYERERE",,,17.0,grid,1000-0018,Mtengowanthenga,faithbased,hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-13.668918,34.270782,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H107,"1c2a050b-a88f-4e76-aacc-185e160a2874",10098,"MATHEWS FISI",,,29.0,grid,1004-0002,"Chitala Health Centre",faithbased,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-13.662252,34.857456,HIDDEN,GROUP_REGION_SOUTH_EAST,GROUP_ADMIN,GROUP_REGION_SOUTH,H511,"9acab085-65c0-4710-9b11-e40220037e18",11950,"RAJABU ALI",,,130.0,none,1018-0001,Mangochi,public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.661973,34.384296,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H109,"1c2a050b-a88f-4e76-aacc-185e160a2874",13344,"ISAAC E. MANDALA",,,15.0,none,1004-0004,"Chinguluwe Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.661388,33.870472,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H20,"6ec6b318-553f-448c-9cf8-905b9090b89e",38723,"SARA MAHWAYO",,,7.0,grid,1000-0019,Dzaleka,public,community_hospital,,more_than_16,both,0,0,0,0,4,collected
0.0,0.0,-13.655316,33.936478,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H1,"6ec6b318-553f-448c-9cf8-905b9090b89e",46303,"M. NYANGULU",,,20.0,grid,1000-0000,"Dowa Hospital",public,central_hospital,,more_than_16,static,0,0,0,0,4,unknown
0.0,0.0,-13.642573,33.583115,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H15,"6ec6b318-553f-448c-9cf8-905b9090b89e",14533,"OBREY WILLIATI",,,63.0,grid,1000-0014,Kayembe,public,community_hospital,,8_to_16,both,0,0,0,0,4,delivered
0.0,0.0,-13.642516,33.60693,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H16,"6ec6b318-553f-448c-9cf8-905b9090b89e",16459,"GIBSON KALUZA",,,30.0,none,1000-0015,"Nambuma Health Post",public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.640529,34.063747,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H26,"6ec6b318-553f-448c-9cf8-905b9090b89e",11667,"ALICK KAMTEPA",,,22.0,none,1000-0025,Nalunga,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.635056,33.470036,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H14,"6ec6b318-553f-448c-9cf8-905b9090b89e",25848,"FRADWELL KATEMA",,,93.0,grid,1000-0013,Chisepo,public,community_hospital,,8_to_16,both,0,0,0,0,4,delivered
0.0,0.0,-13.624124,32.927654,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H226,"fea5b75d-b205-4ea5-8435-5c7140bb2446",23543,"S. M. KUWANI",,,23.0,none,1007-0000,"Kaigwazanga Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.622565,33.080406,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H241,"fea5b75d-b205-4ea5-8435-5c7140bb2446",23481,"J. N. GESMAN",,,47.0,grid,1007-0015,"Chipumi Health Centre",public,community_hospital,,fewer_than_4,both,0,0,0,0,4,delivered
0.0,0.0,-13.617396,33.413837,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H217,"e7a63cfa-14ad-409a-a2bb-ee1446d79cde",25033,"BICKSON NKHATA",,,27.0,none,1006-0056,Malembo,public,community_hospital,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.594057,34.31061,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H111,"1c2a050b-a88f-4e76-aacc-185e160a2874",51535,"SAMUEL CHIMWAZA",,,29.0,grid,1004-0006,"Khombeza Health Centre",public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-13.585414,33.66169,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H17,"6ec6b318-553f-448c-9cf8-905b9090b89e",44618,"MOREEN CHIRWA",,,53.0,none,1000-0016,Dzoole,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.583232,34.196342,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H112,"1c2a050b-a88f-4e76-aacc-185e160a2874",22911,"VINCCENT CHAUMA",,,50.0,none,1004-0007,"Makiyoni Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.572782,32.8632,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H232,"fea5b75d-b205-4ea5-8435-5c7140bb2446",15233,"M. MANKHWAZI",,,36.0,none,1007-0006,"Kazyozyo Dispensary",public,health_center,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.56383,33.342587,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H44,"f35b8a05-1321-47a5-8cf2-e8a4eac8fb2a",22980,E.GAUSI,,,75.0,grid,1001-0016,Mkhota,public,community_hospital,,fewer_than_4,both,0,0,0,0,4,delivered
0.0,0.0,-13.5594845,33.17279,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H242,"fea5b75d-b205-4ea5-8435-5c7140bb2446",47771,"S. M. KACHULE",,,57.0,grid,1007-0016,"Kapiri Our Lady Of Mount Carmel Community Hospital",faithbased,hospital,,fewer_than_4,both,0,0,0,0,4,delivered
0.0,0.0,-13.553078,33.89732,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H3,"6ec6b318-553f-448c-9cf8-905b9090b89e",29845,"LYFORD CHIPENI",,,17.0,none,1000-0002,Msakambewa,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.547182,33.02512,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H231,"fea5b75d-b205-4ea5-8435-5c7140bb2446",1445,"S. KAOMBE",,,25.0,none,1007-0005,"Peter Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.544483,33.51503,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H13,"6ec6b318-553f-448c-9cf8-905b9090b89e",19026,"NELSON CHIDOTHI",,,68.0,grid,1000-0012,Mbingwa,public,community_hospital,,8_to_16,both,0,0,0,0,4,delivered
0.0,0.0,-13.532779,33.737072,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H18,"6ec6b318-553f-448c-9cf8-905b9090b89e",55672,"HERBERT MAGOMBO",,,38.0,grid,1000-0017,"Mponera Rural Hospital",public,district_hospital,,more_than_16,both,0,0,0,0,4,both
0.0,0.0,-13.515684,33.836823,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H4,"6ec6b318-553f-448c-9cf8-905b9090b89e",10301,"PATRICIA MSUKU",,,14.0,none,1000-0003,"Chibanzi Health Post",public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.511671,32.95993,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H239,"fea5b75d-b205-4ea5-8435-5c7140bb2446",42528,"F .M. B. KATOLE",,,42.0,none,1007-0013,"Mkanda Health Centre",public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.495305,34.260544,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H113,"1c2a050b-a88f-4e76-aacc-185e160a2874",22890,"CHANCY O.W. KADZUWA",,,50.0,none,1004-0008,"Thavite Health Centre",public,community_hospital,,none,both,0,0,0,0,5,delivered
0.0,0.0,-13.491949,33.443844,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H12,"6ec6b318-553f-448c-9cf8-905b9090b89e",2226,"BENADETA CHIWAYA",,,80.0,none,1000-0011,Mondwe,public,dispensary,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.487424,33.923412,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H27,"6ec6b318-553f-448c-9cf8-905b9090b89e",8211,"JUSTICE YONA",,,27.0,grid,1000-0026,Mwangala,public,community_hospital,,more_than_16,both,0,0,0,0,4,delivered
0.0,0.0,-13.4864435,34.02692,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H96,"ab0b6aef-d8f6-43d2-808a-b1303c7be82f",17141,"J. K. BANDA",,,35.0,none,1003-0005,"Mzandu Health Centre",public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-13.468429,33.144676,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H236,"fea5b75d-b205-4ea5-8435-5c7140bb2446",5526,"K.M. CHIMBATATA",,,13.0,none,1007-0010,"Tsekwe Health Post",public,dispensary,,none,both,0,0,0,0,4,collected
0.0,0.0,-13.467802,34.35145,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H126,"1c2a050b-a88f-4e76-aacc-185e160a2874",1792,"ALBERT MAPEMBA",,,30.0,none,1004-0021,"Makho Health Post",public,dispensary,,none,both,0,0,0,0,8,collected
0.0,0.0,-13.464374,33.393044,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H43,"f35b8a05-1321-47a5-8cf2-e8a4eac8fb2a",32471,G.MOYO,,,52.0,grid,1001-0015,Santhe,public,community_hospital,,fewer_than_4,both,0,0,0,0,4,delivered
0.0,0.0,-13.463398,33.513165,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H11,"6ec6b318-553f-448c-9cf8-905b9090b89e",21912,"ULIYA C. HARACK",,,60.0,none,1000-0010,Chizolowondo,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.44421,33.646927,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H5,"6ec6b318-553f-448c-9cf8-905b9090b89e",25491,"ALICK KEFASI BANDA",,,59.0,none,1000-0004,Chakhaza,public,community_hospital,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.43591,34.273006,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H68,"51959981-1bce-47ac-b786-748d146b56d2",13250,"MARY MWALE",,,50.0,none,1002-0000,"Mtosa Heath Centre",public,community_hospital,,none,both,0,0,0,0,4,both
0.0,0.0,-13.430669,33.974586,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H97,"ab0b6aef-d8f6-43d2-808a-b1303c7be82f",12444,"J. MCHERE",,,60.0,grid,1003-0006,"Chinthembwe Health Centre",faithbased,community_hospital,,fewer_than_4,both,0,0,0,0,4,delivered
0.0,0.0,-13.429015,33.83328,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H101,"ab0b6aef-d8f6-43d2-808a-b1303c7be82f",24488,"R. MTUPANYAMA",,,15.0,grid,1003-0010,"Khuwi Health Centre",public,community_hospital,,fewer_than_4,both,0,0,0,0,4,delivered
0.0,0.0,-13.418559,33.110645,HIDDEN,"GROUP_REGION_CENTRAL_WEST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H230,"fea5b75d-b205-4ea5-8435-5c7140bb2446",12680,"A. S. K. MOYONSANA",,,71.0,none,1007-0004,"Gumba Dispensary",public,health_center,,none,both,0,0,0,0,4,delivered
0.0,0.0,-13.410809,33.392845,HIDDEN,"GROUP_REGION_CENTRAL_EAST",GROUP_ADMIN,GROUP_REGION_CENTRAL,H46,"f35b8a05-1321-47a5-8cf2-e8a4eac8fb2a",4730,"A. MWALE",,,52.0,grid,1001-0018,Chizinga,private,community_hospital,,fewer_than_4,both,0,0,0,0,4,delivered
